,Pottassium,Nitrogen,Phosphorus,value
352,0.015791369902250864,0.041334584422467194,0.005029248053481098,0
353,0.01709338602920163,0.03134754803701768,0.011550712547201015,0
354,0.014700461660530014,0.03327743688901153,0.0071687064364268915,0
355,0.014821041198161548,0.04156341923939308,0.008280056257864148,0
356,0.01647010078207476,0.0380478959459089,0.013599033823185253,0
357,0.015381580633885138,0.02992589290088992,0.007104427409724275,0
358,0.012525508038797642,0.021480221572596034,0.011233391729096973,0
359,0.01418936227258276,0.038152979405407614,0.010408929096110138,0
360,0.018798440402527136,0.024581755992557915,0.011757251932443495,0
361,0.014659233336870976,0.024592512245136134,0.012439888290626654,0
362,0.014383968978838663,0.023782257100094142,0.010745979480359637,0
363,0.01679209826028951,0.042466547108199235,0.0076827517239258895,0
364,0.01971401478778783,0.023594390577500752,0.014634256842938599,0
365,0.011251284219318352,0.037430527974246064,0.005799999730994905,0
366,0.016758985850522972,0.039433484517329864,0.013163475986620127,0
367,0.01891130913143649,0.032584268005716455,0.011106456285345963,0
368,0.013644892626769541,0.028102624777415763,0.008481272675891471,0
369,0.0104696669692499,0.032993328632797345,0.009280815329382536,0
370,0.013028764763872047,0.02604386681877771,0.014534455515516739,0
371,0.012294247581268476,0.02808364201336197,0.005158217967609654,0
372,0.01547316356472505,0.02973741271473987,0.011189500863366455,0
373,0.015982859595716097,0.030551688691660063,0.00880471482439893,0
374,0.016399358682674794,0.02949636315010756,0.014221047233749364,0
375,0.017991182785180665,0.02049096357799345,0.01087077989967606,0
376,0.019087901643917455,0.03406420962268947,0.008978913491783664,0
377,0.017881435536866976,0.04161006378698198,0.011348985413926056,0
378,0.01385485983964773,0.020979189367908956,0.009037699785284629,0
379,0.010119419916982628,0.0428504040678055,0.0066896626516461865,0
380,0.01917895515743131,0.039476646450849626,0.007344626936594614,0
381,0.010391858979757397,0.027586212804281692,0.010580575078424685,0
382,0.016564444345559592,0.02638782884756276,0.01460286898567769,0
383,0.019180957559486025,0.035058698080172465,0.008848433569980794,0
384,0.014634953411126538,0.028149295410338983,0.006494510801196075,0
385,0.01138970093618965,0.027399377470891325,0.008400044520488741,0
386,0.010012546146166297,0.04168705504929815,0.013765029144711154,0
387,0.01125490369358979,0.04065223746450683,0.013179318699174446,0
388,0.013346485264199997,0.02399778737639857,0.010632954060371597,0
389,0.012876474623132602,0.02702532071625839,0.009016385127738422,0
390,0.016504857001602508,0.02767490445165628,0.0073151645314548045,0
391,0.014734073175931645,0.02238028569857726,0.010257997466661211,0
392,0.012165997874885792,0.023799958579513076,0.005919216892292345,0
393,0.010499063224247958,0.02737592338091055,0.011015384005977596,0
394,0.012022543997287142,0.02443530920781526,0.0058911134864802804,0
395,0.012493915200398819,0.020118222316459614,0.012673507626428871,0
396,0.013161703266394232,0.024435216173237084,0.013277324091006723,0
397,0.016949804673441825,0.03350071670515044,0.00706688765334335,0
398,0.017637299815666516,0.033694968328633536,0.005741557451670372,0
399,0.013319694148742267,0.02976493605974894,0.009814331260049958,0
400,0.013452341715865576,0.023614843919859515,0.009609897782798481,0
401,0.016207422571654015,0.020631496251092774,0.008681246079736882,0
402,0.0176760013852647,0.03878694537565318,0.014809221652433514,0
403,0.01629089927065272,0.02038365743507925,0.013554388274218551,0
404,0.013532655066622419,0.03959406436500221,0.010411567272131259,0
405,0.019047990149348458,0.03408766047961023,0.0062030280114421495,0
406,0.011589062188015125,0.030735144700351602,0.014584056149420477,0
407,0.010114452207311506,0.04080409160835534,0.005637730255223454,0
408,0.015808610076649365,0.04313294139387382,0.012742420968160365,0
409,0.01786215156224838,0.022441131819350264,0.010224754688294865,0
410,0.0165358424580289,0.030220987972898152,0.01053847565419017,0
411,0.017744669083378933,0.02989116308433703,0.013487355337693529,0
412,0.014682554648770621,0.023130169812194665,0.007945018561622217,0
413,0.015206568132099592,0.03294904179974602,0.008366761310781356,0
414,0.011673343565250096,0.025852444170757626,0.010768506816909777,0
415,0.010039823575606581,0.025789622723321057,0.01487812921975622,0
416,0.010380177116102183,0.04132232718497715,0.005102739741625148,0
417,0.011186957438627134,0.03560635127856945,0.007190228189321154,0
418,0.01814666404554543,0.02521910005050318,0.008903531710990963,0
419,0.017055635478439326,0.0283303817987543,0.009070064716490536,0
420,0.01004084140213672,0.027203526125755315,0.005523346749079544,0
421,0.011116331528584,0.0436427567402183,0.006937692851620533,0
422,0.017524089204164987,0.02545942171899042,0.008251558825141093,0
423,0.012733187442939352,0.036413117926512244,0.008946537491710017,0
424,0.011238148852861875,0.03508191539337081,0.014034303674707937,0
425,0.0126596929014551,0.021182043252943972,0.006024484993318709,0
426,0.012846298360436005,0.021668281260161713,0.014979775080307994,0
427,0.015698022639378535,0.04007659155046518,0.010644086289866132,0
428,0.016298948758776244,0.020610176615141536,0.005173292676184271,0
429,0.015563645899855833,0.0211287970375093,0.014193236486764606,0
430,0.017832140253663073,0.03048541865141254,0.007608658128033142,0
431,0.01764516378112377,0.027280355507473514,0.011701973968778118,0
432,0.01463271066433599,0.037056496285134924,0.011750797282742476,0
433,0.010699189566341798,0.02443405373074757,0.013798330431884318,0
434,0.01651658752567961,0.02503524075638705,0.014037495501323296,0
435,0.015958636537369557,0.03693062583304041,0.008156918346356776,0
436,0.014115672766579546,0.02863947690389275,0.009036234019526228,0
437,0.01846473972081974,0.04132932925848837,0.012700887290832281,0
438,0.013481486676041574,0.042351678483708285,0.00862000966197797,0
439,0.013981310554962588,0.024596909388125823,0.014408658422569675,0
440,0.013081292309442948,0.04089913362738913,0.014554798136454095,0
441,0.017848196211763506,0.04186432269337387,0.005867103924202189,0
442,0.018033387773300408,0.030774576440713707,0.009719204771289413,0
443,0.014995399455624045,0.030041385866622066,0.010893107523075103,0
444,0.01973810315002554,0.022861326198828934,0.0067348914501381574,0
445,0.01604316585358441,0.04334046782788119,0.01214347410837708,0
446,0.015514835765517734,0.04007117331188928,0.006834876914701783,0
447,0.019075803835689232,0.03911192334087184,0.012518083807549584,0
448,0.013177148702943453,0.026527072437243313,0.011608158994775021,0
